  Seconds   Minutes     Hours  Type,Sub,Chan,Num,Aux
    0.547,  0.00911,0.0001519,     N,    0,    0,    0,
    1.188,  0.01979,0.0003299,     N,    0,    0,    0,
    1.805,  0.03008,0.0005013,     N,    0,    0,    0,
    2.180,  0.03633,0.0006055,     S,    0,    0,    0,
    2.859,  0.04766,0.0007943,     N,    0,    0,    0,
    3.266,  0.05443,0.0009071,     S,    0,    0,    0,
    4.188,  0.06979,0.0011632,     N,    0,    0,    0,
    4.930,  0.08216,0.0013694,     N,    0,    0,    0,
    5.320,  0.08867,0.0014779,     S,    0,    0,    0,
    6.258,  0.10430,0.0017383,     N,    0,    0,    0,
    6.969,  0.11615,0.0019358,     N,    0,    0,    0,
    7.359,  0.12266,0.0020443,     S,    0,    0,    0,
    8.320,  0.13867,0.0023112,     N,    0,    0,    0,
    8.797,  0.14661,0.0024436,     V,    0,    0,    0,
    9.703,  0.16172,0.0026953,     N,    0,    0,    0,
   10.297,  0.17161,0.0028602,     N,    0,    0,    0,
   10.906,  0.18177,0.0030295,     N,    0,    0,    0,
   11.555,  0.19258,0.0032096,     N,    0,    0,    0,
   12.203,  0.20339,0.0033898,     N,    0,    0,    0,
   12.852,  0.21419,0.0035699,     N,    0,    0,    0,
   13.492,  0.22487,0.0037478,     N,    0,    0,    0,
   14.117,  0.23529,0.0039214,     N,    0,    0,    0,
   14.734,  0.24557,0.0040929,     N,    0,    0,    0,
   15.352,  0.25586,0.0042643,     N,    0,    0,    0,
   15.734,  0.26224,0.0043707,     S,    0,    0,    0,
   16.680,  0.27799,0.0046332,     N,    0,    0,    0,
   17.375,  0.28958,0.0048264,     N,    0,    0,    0,
   17.758,  0.29596,0.0049327,     S,    0,    0,    0,
   18.469,  0.30781,0.0051302,     N,    0,    0,    0,
   19.148,  0.31914,0.0053190,     N,    0,    0,    0,
   19.539,  0.32565,0.0054275,     S,    0,    0,    0,
   20.508,  0.34180,0.0056966,     N,    0,    0,    0,
   21.219,  0.35365,0.0058941,     N,    0,    0,    0,
   21.602,  0.36003,0.0060004,     S,    0,    0,    0,
   22.531,  0.37552,0.0062587,     N,    0,    0,    0,
   23.172,  0.38620,0.0064366,     N,    0,    0,    0,
   23.812,  0.39687,0.0066146,     N,    0,    0,    0,
   24.477,  0.40794,0.0067990,     N,    0,    0,    0,
   25.133,  0.41888,0.0069813,     N,    0,    0,    0,
   25.773,  0.42956,0.0071593,     N,    0,    0,    0,
   26.406,  0.44010,0.0073351,     N,    0,    0,    0,
   27.031,  0.45052,0.0075087,     N,    0,    0,    0,
   27.664,  0.46107,0.0076845,     N,    0,    0,    0,
   28.305,  0.47174,0.0078624,     N,    0,    0,    0,
   28.961,  0.48268,0.0080447,     N,    0,    0,    0,
   29.594,  0.49323,0.0082205,     N,    0,    0,    0,
   30.219,  0.50365,0.0083941,     N,    0,    0,    0,
   30.836,  0.51393,0.0085655,     N,    0,    0,    0,
   31.461,  0.52435,0.0087391,     N,    0,    0,    0,
   32.094,  0.53490,0.0089149,     N,    0,    0,    0,
   32.742,  0.54570,0.0090951,     N,    0,    0,    0,
   33.383,  0.55638,0.0092730,     N,    0,    0,    0,
   34.016,  0.56693,0.0094488,     V,    0,    0,    0,
   34.633,  0.57721,0.0096202,     N,    0,    0,    0,
