  Seconds   Minutes     Hours  Type,Sub,Chan,Num,Aux
    0.461,  0.00768,0.0001280,     N,    0,    0,    0,
    1.094,  0.01823,0.0003038,     N,    0,    0,    0,
    1.766,  0.02943,0.0004905,     N,    0,    0,    0,
    2.438,  0.04063,0.0006771,     N,    0,    0,    0,
    3.109,  0.05182,0.0008637,     N,    0,    0,    0,
    3.773,  0.06289,0.0010482,     N,    0,    0,    0,
    4.430,  0.07383,0.0012305,     N,    0,    0,    0,
    5.086,  0.08477,0.0014128,     N,    0,    0,    0,
    5.727,  0.09544,0.0015907,     N,    0,    0,    0,
    6.406,  0.10677,0.0017795,     N,    0,    0,    0,
    7.078,  0.11797,0.0019661,     N,    0,    0,    0,
    7.742,  0.12904,0.0021506,     N,    0,    0,    0,
    8.391,  0.13984,0.0023307,     N,    0,    0,    0,
    9.062,  0.15104,0.0025174,     N,    0,    0,    0,
    9.742,  0.16237,0.0027062,     N,    0,    0,    0,
   10.422,  0.17370,0.0028950,     N,    0,    0,    0,
   11.078,  0.18464,0.0030773,     N,    0,    0,    0,
   11.758,  0.19596,0.0032661,     N,    0,    0,    0,
   12.430,  0.20716,0.0034527,     N,    0,    0,    0,
   13.094,  0.21823,0.0036372,     N,    0,    0,    0,
   13.758,  0.22930,0.0038216,     N,    0,    0,    0,
   14.430,  0.24049,0.0040082,     N,    0,    0,    0,
   15.094,  0.25156,0.0041927,     N,    0,    0,    0,
   15.758,  0.26263,0.0043772,     N,    0,    0,    0,
   16.422,  0.27370,0.0045616,     N,    0,    0,    0,
   17.086,  0.28477,0.0047461,     N,    0,    0,    0,
   17.742,  0.29570,0.0049284,     N,    0,    0,    0,
   18.406,  0.30677,0.0051128,     N,    0,    0,    0,
   19.078,  0.31797,0.0052995,     N,    0,    0,    0,
   19.742,  0.32904,0.0054839,     N,    0,    0,    0,
   20.406,  0.34010,0.0056684,     N,    0,    0,    0,
   21.062,  0.35104,0.0058507,     N,    0,    0,    0,
   21.742,  0.36237,0.0060395,     N,    0,    0,    0,
   22.422,  0.37370,0.0062283,     N,    0,    0,    0,
   23.094,  0.38490,0.0064149,     N,    0,    0,    0,
   23.773,  0.39622,0.0066037,     N,    0,    0,    0,
   24.453,  0.40755,0.0067925,     N,    0,    0,    0,
   25.133,  0.41888,0.0069813,     N,    0,    0,    0,
   25.805,  0.43008,0.0071680,     N,    0,    0,    0,
   26.508,  0.44180,0.0073633,     N,    0,    0,    0,
   27.195,  0.45326,0.0075543,     N,    0,    0,    0,
   27.891,  0.46484,0.0077474,     N,    0,    0,    0,
   28.570,  0.47617,0.0079362,     N,    0,    0,    0,
   29.258,  0.48763,0.0081272,     N,    0,    0,    0,
   29.938,  0.49896,0.0083160,     N,    0,    0,    0,
   30.625,  0.51042,0.0085069,     N,    0,    0,    0,
   31.320,  0.52201,0.0087001,     N,    0,    0,    0,
   32.000,  0.53333,0.0088889,     N,    0,    0,    0,
   32.680,  0.54466,0.0090777,     N,    0,    0,    0,
   33.375,  0.55625,0.0092708,     N,    0,    0,    0,
   34.062,  0.56771,0.0094618,     N,    0,    0,    0,
   34.766,  0.57943,0.0096571,     N,    0,    0,    0,
   35.453,  0.59089,0.0098481,     N,    0,    0,    0,
   36.172,  0.60286,0.0100477,     N,    0,    0,    0,
   36.859,  0.61432,0.0102387,     N,    0,    0,    0,
   37.562,  0.62604,0.0104340,     N,    0,    0,    0,
   38.266,  0.63776,0.0106293,     N,    0,    0,    0,
   38.969,  0.64948,0.0108247,     N,    0,    0,    0,
   39.680,  0.66133,0.0110221,     N,    0,    0,    0,
   40.391,  0.67318,0.0112196,     N,    0,    0,    0,
   41.078,  0.68464,0.0114106,     N,    0,    0,    0,
   41.781,  0.69635,0.0116059,     N,    0,    0,    0,
   42.492,  0.70820,0.0118034,     N,    0,    0,    0,
   43.203,  0.72005,0.0120009,     N,    0,    0,    0,
   43.883,  0.73138,0.0121897,     N,    0,    0,    0,
   44.578,  0.74297,0.0123828,     N,    0,    0,    0,
   45.297,  0.75495,0.0125825,     N,    0,    0,    0,
   46.000,  0.76667,0.0127778,     N,    0,    0,    0,
   46.695,  0.77826,0.0129709,     N,    0,    0,    0,
   47.391,  0.78984,0.0131641,     N,    0,    0,    0,
   48.102,  0.80169,0.0133615,     N,    0,    0,    0,
   48.797,  0.81328,0.0135547,     N,    0,    0,    0,
   49.508,  0.82513,0.0137522,     N,    0,    0,    0,
   50.203,  0.83672,0.0139453,     N,    0,    0,    0,
   50.914,  0.84857,0.0141428,     N,    0,    0,    0,
   51.633,  0.86055,0.0143424,     N,    0,    0,    0,
   52.336,  0.87227,0.0145378,     N,    0,    0,    0,
   53.031,  0.88385,0.0147309,     N,    0,    0,    0,
   53.727,  0.89544,0.0149240,     N,    0,    0,    0,
   54.430,  0.90716,0.0151194,     N,    0,    0,    0,
   55.133,  0.91888,0.0153147,     N,    0,    0,    0,
   55.844,  0.93073,0.0155122,     N,    0,    0,    0,
   56.555,  0.94258,0.0157096,     N,    0,    0,    0,
   57.250,  0.95417,0.0159028,     N,    0,    0,    0,
   57.945,  0.96576,0.0160959,     N,    0,    0,    0,
   58.656,  0.97760,0.0162934,     N,    0,    0,    0,
   59.383,  0.98971,0.0164952,     N,    0,    0,    0,
   60.102,  1.00169,0.0166949,     N,    0,    0,    0,
   60.828,  1.01380,0.0168967,     N,    0,    0,    0,
   61.539,  1.02565,0.0170942,     N,    0,    0,    0,
   62.250,  1.03750,0.0172917,     N,    0,    0,    0,
   62.961,  1.04935,0.0174891,     N,    0,    0,    0,
   63.672,  1.06120,0.0176866,     N,    0,    0,    0,
   64.375,  1.07292,0.0178819,     N,    0,    0,    0,
   65.039,  1.08398,0.0180664,     N,    0,    0,    0,
   65.750,  1.09583,0.0182639,     N,    0,    0,    0,
   66.453,  1.10755,0.0184592,     N,    0,    0,    0,
   67.141,  1.11901,0.0186502,     N,    0,    0,    0,
   67.859,  1.13099,0.0188498,     N,    0,    0,    0,
   68.570,  1.14284,0.0190473,     N,    0,    0,    0,
   69.266,  1.15443,0.0192405,     N,    0,    0,    0,
   69.938,  1.16562,0.0194271,     N,    0,    0,    0,
   70.648,  1.17747,0.0196246,     N,    0,    0,    0,
